"District","Ward","Village","Village.2002","UTM.Easting","UTM.Northing","Biter.ID","ID","Species","Other.species","Owner","Suspect","Rabid","Vaccination","Date.bitten.known","Date.bitten","Date.bitten.uncertainty","Symptoms.started.known","Symptoms.started","Symptoms.started.accuracy","Incubation.period","Incubation.period.units","Infectious.period","Infectious.period.units","Outcome","Action","Lateral.flow.test","Lateral.flow.test.date","Carnivore","Duplicated","month","day","cell_ID"
"Serengeti","Machochwe","Machochwe","Machochwe",688831.660101304,9816157.22540814,8959,8960,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2014-04-04,"0","true",2014-05-01,"0",30,"Day",2,"Day","Killed","Buried","Negative","",TRUE,FALSE,149,4504,716
"Serengeti","Machochwe","Machochwe","Machochwe",688860.26449911,9814726.42726781,8959,8961,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2014-04-04,"0","true",2014-05-04,"0",NA,"",NA,"","Killed","Buried","","",TRUE,FALSE,149,4507,821
"Serengeti","Machochwe","Manyata","Manyata",688402.592444916,9812516.37055431,0,8963,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2014-05-02,"0",NA,"",1,"Day","Killed","Buried","Negative","",TRUE,FALSE,149,4505,928
"Serengeti","Machochwe","Nyamakendo","Nyamakendo",690653.794165762,9812336.54785266,0,8970,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2014-05-03,"0",NA,"",NA,"","Killed","Buried","","",TRUE,FALSE,149,4506,930
"Serengeti","Machochwe","Nyamakendo","Nyamakendo",689430.118621785,9815479.58424041,0,8978,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2014-04-19,"0",NA,"",1,"Day","Killed","Thrown","","",TRUE,FALSE,148,4492,769
"Serengeti","Machochwe","Nyamakendo","Nyamakendo",690785.6927311,9814201.37240022,8978,8987,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2014-04-20,"0","true",2014-05-04,"0",NA,"",1,"Day","Killed","Thrown","","",TRUE,FALSE,149,4507,823
"Serengeti","Machochwe","Nyamakendo","Nyamakendo",690203.12822831,9813968.0160122,0,8989,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2014-04-10,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,148,4483,823
"Serengeti","Machochwe","Nyamakendo","Nyamakendo",690007.1278561,9812314.91718367,0,8990,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2006-06-03,"0",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,54,1615,929
"Serengeti","Nyamoko","Kwitete","Kwitete",679240.331905617,9797758.08420338,0,8993,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2014-05-20,"0",NA,"",1,"Day","Killed","Not applicable","Positive","",TRUE,FALSE,149,4523,1833
"Serengeti","Mugumu","Mugumu","Mugumu",686439.307051737,9797054.91607804,0,8997,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2014-05-27,"0",NA,"",NA,"","Killed","Buried","Positive","",TRUE,FALSE,149,4530,1840
"Serengeti","Ikoma","Robanda","Robanda",686685.636032322,9762025.38405056,0,9002,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2014-06-10,"0",NA,"",1,"Day","Killed","Thrown","","",TRUE,FALSE,150,4544,4011
"Serengeti","Ikoma","Robanda","Robanda",686555.01356809,9761817.09011884,0,9005,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2014-06-18,"0",NA,"",1,"Day","Died","Buried","Positive","",TRUE,FALSE,150,4552,4050
"Serengeti","Ikoma","Robanda","Robanda",686025.473044423,9762626.77674675,9002,9018,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2014-06-10,"0","true",2014-07-05,"0",25,"Day",NA,"","Died","Buried","Negative","",TRUE,FALSE,151,4569,4010
"Serengeti","Mugumu","Stendi Kuu","Stendi Kuu",687791.279952901,9795597.24851845,0,9022,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2014-04-13,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,148,4486,1963
"Serengeti","Mugumu","Stendi Kuu","Stendi Kuu",687335.632089453,9795544.08728059,9022,9023,"Domestic dog","","Known","Yes",TRUE,"Unknown","true",2014-04-13,"0","true",2014-04-20,"0",7,"Day",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,148,4493,1963
"Serengeti","Machochwe","Machochwe","Machochwe",686071.766934714,9813838.4985623,0,9047,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2014-04-27,"0",NA,"",NA,"","Killed","Buried","Positive","",TRUE,FALSE,148,4500,871
"Serengeti","Natta","Mbisso","Mbisso",660698.816546353,9776267.49238215,0,9049,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2013-03-03,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,135,4080,3108
"Serengeti","Uwanja wa Ndege","Ngarawani","Ngarawani",679511.749714254,9795592.159266,0,9050,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2004-11-15,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,35,1050,1955
"Serengeti","Natta","Makundusi","Makundusi",661540.612141525,9775158.24276423,0,9051,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2002-01-15,"+/- 28 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,1,15,3178
"Serengeti","Uwanja wa Ndege","Burunga","Burunga",682006.489497549,9787621.11060775,0,9065,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2013-09-14,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,141,4275,2436
"Serengeti","Kisangura","Kebosongo","Kebosongo",695496.679826059,9794112.6299044,0,9069,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2013-09-20,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,141,4281,2030
"Serengeti","Majimoto","Nyamakobiti","Nyamakobiti",648800.668793359,9822749.41084592,0,9086,"Domestic dog","","Known","Yes",TRUE,"Vaccinated","false",NA,"","true",2013-10-05,"0",NA,"",1,"Day","Died","Buried","","",TRUE,FALSE,142,4296,392
"Serengeti","Majimoto","Nyamakobiti","Nyamakobiti",647842.159153057,9822483.26515371,0,9087,"Domestic dog","","Known","Yes",TRUE,"Vaccinated","false",NA,"","true",2013-10-06,"0",NA,"",1,"Day","Died","Buried","","",TRUE,FALSE,142,4297,391
"Serengeti","Majimoto","Nyamakobiti","Nyamakobiti",652609.189403826,9819163.51966427,0,9088,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2013-08-07,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,140,4237,534
"Serengeti","Majimoto","Nyamakobiti","Nyamakobiti",654971.083904764,9819196.07443234,9088,9091,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2013-08-07,"0","true",2013-08-14,"0",7,"Day",NA,"","Killed","Thrown","","",TRUE,FALSE,140,4244,536
"Serengeti","Ring'wani","Kenyana","Kenyana",662608.364651105,9809452.73869719,0,9097,"Domestic dog","","Known","Yes",TRUE,"Unknown","false",NA,"","true",2013-10-14,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,142,4305,1069
"Serengeti","Ring'wani","Kenyana","Kenyana",661853.093435564,9810379.85725303,9097,9099,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2013-10-14,"0","false",NA,"",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,143,4333,1010
"Serengeti","Machochwe","Machochwe","Machochwe",688819.128512179,9816448.70558028,0,9110,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2013-10-11,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,142,4302,716
"Serengeti","Machochwe","Machochwe","Machochwe",688856.671328896,9816857.70735769,9110,9111,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2013-10-11,"0","true",2013-10-23,"0",12,"Day",1,"Day","Killed","Buried","Positive","",TRUE,FALSE,142,4314,716
"Serengeti","Sedeco","Bisarara","Bisarara",701177.187339695,9800451.29900713,0,9119,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2013-10-07,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,142,4298,1667
"Serengeti","Sedeco","Mbirikiri","Mbirikiri",700188.781295673,9793290.62818022,0,9121,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2013-10-26,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,142,4317,2093
"Serengeti","Sedeco","Bonchugu","Bonchugu",700795.118342465,9791958.29958805,9121,9130,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2013-10-26,"0","true",2013-11-12,"0",17,"Day",1,"Day","Killed","Buried","Positive","",TRUE,FALSE,143,4334,2153
"Serengeti","Sedeco","Bonchugu","Bonchugu",700426.488483504,9793380.47123107,0,9132,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2013-09-28,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,141,4289,2094
"Serengeti","Sedeco","Bonchugu","Bonchugu",696564.661096282,9792832.47273538,0,9138,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2013-08-13,"0","true",2013-11-07,"0",NA,"",2,"Day","Died","Not applicable","","",TRUE,FALSE,143,4329,2149
"Serengeti","Mbalibali","Mbalibali","Mbalibali",693507.39260795,9806872.85222633,0,9156,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2013-11-15,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,143,4337,1280
"Serengeti","Nyansurura","Kitarungu","Kitarungu",679269.335775103,9817513.16180821,9167,9165,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2012-08-07,"0","true",2012-08-10,"0",3,"Day",3,"Day","Killed","Buried","","",TRUE,FALSE,128,3875,658
"Serengeti","Nyansurura","Kitarungu","Kitarungu",678073.52635118,9817114.05721768,9167,9166,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2012-08-07,"0","true",2012-08-14,"0",7,"Day",3,"Day","Killed","Buried","","",TRUE,FALSE,128,3879,656
"Serengeti","Nyansurura","Kitarungu","Kitarungu",679579.369714882,9817299.41648008,0,9167,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2012-08-07,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,128,3872,658
"Serengeti","Nyansurura","Nyansurura","Nyansurura",677712.987720327,9820900.73873799,0,9169,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2012-12-28,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,132,4015,466
"Serengeti","Nyansurura","Nyansurura","Nyansurura",677782.604453911,9819547.91492734,9169,9173,"Domestic dog","","Known","Yes",TRUE,"Vaccinated","true",2012-12-28,"0","true",2013-08-01,"0",NA,"",7,"Day","Died","Thrown","","",TRUE,FALSE,140,4231,559
"Serengeti","Nyansurura","Nyansurura","Nyansurura",676836.070900472,9819579.95765104,0,9174,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2012-02-15,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,122,3698,558
"Serengeti","Nyansurura","Nyansurura","Nyansurura",677574.590849136,9817845.65902435,9174,9175,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2012-02-15,"0","true",2012-03-15,"0",NA,"",5,"Day","Died","Not applicable","","",TRUE,FALSE,123,3727,656
"Serengeti","Nyansurura","Nyansurura","Nyansurura",676948.01267833,9819592.18084978,9174,9176,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2012-02-15,"0","true",2012-03-07,"0",NA,"",4,"Day","Died","Thrown","","",TRUE,FALSE,123,3719,558
"Serengeti","Rung'abure","Gesarya","Gesarya",680702.576188181,9815174.00280296,9183,9184,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2013-03-27,"0","true",2013-04-03,"0",7,"Day",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,136,4111,760
"Serengeti","Rung'abure","Gesarya","Gesarya",679592.680280838,9814213.50941018,9183,9185,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2013-03-27,"0","true",2013-04-10,"0",14,"Day",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,136,4118,812
"Serengeti","Ring'wani","Nyamitita","Nyamitita",661467.9615822,9816365.21148323,0,9187,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2013-02-05,"0",NA,"",3,"Day","Killed","Thrown","","",TRUE,FALSE,134,4054,689
"Serengeti","Majimoto","Nyamakobiti","Nyamakobiti",650983.475418637,9819648.62551917,0,9192,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2013-10-08,"0",NA,"",4,"Day","Killed","Thrown","","",TRUE,FALSE,142,4299,532
"Serengeti","Majimoto","Nyamakobiti","Nyamakobiti",653432.825130116,9822207.19804289,0,9194,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2013-11-28,"0",NA,"",2,"Day","Disappeared","Not applicable","","",TRUE,FALSE,143,4350,397
"Serengeti","Majimoto","Iseresere","Iseresere",650722.42242142,9829149.12151527,0,9216,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2013-11-14,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,143,4336,153
"Serengeti","Mugumu","Stendi Kuu","Stendi Kuu",687158.414222618,9798900.00301512,0,9237,"Domestic dog","","Known","Yes",TRUE,"Unknown","false",NA,"","true",2014-01-19,"0",NA,"",NA,"","Killed","Buried","Positive","",TRUE,FALSE,145,4402,1715
"Serengeti","Machochwe","Nyamakendo","Nyamakendo",689415.227000129,9815303.98730846,0,9327,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2014-04-19,"0",NA,"",1,"Day","Killed","Not applicable","","",TRUE,FALSE,148,4492,769
"Serengeti","Nyamoko","Kwitete","Kwitete",675309.073302791,9796892.48151992,0,9347,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2013-12-08,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,144,4360,1891
"Serengeti","Nyamoko","Kwitete","Kwitete",674330.583350164,9797652.63686896,9347,9349,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2013-12-08,"0","true",2013-12-22,"0",14,"",1,"Day","Killed","Thrown","","",TRUE,FALSE,144,4374,1828
"Serengeti","Nyamoko","Kwitete","Kwitete",674986.011352752,9797116.43868832,9349,9350,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2013-12-22,"0","true",2014-01-05,"0",14,"",1,"Day","Killed","Thrown","","",TRUE,FALSE,145,4388,1828
"Serengeti","Nyamoko","Kwitete","Kwitete",675162.704244618,9798220.31218147,9349,9351,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2013-12-22,"0","true",2014-01-05,"0",14,"",1,"Day","Killed","Thrown","","",TRUE,FALSE,145,4388,1765
"Serengeti","Nyamoko","Kwitete","Kwitete",675063.824893729,9798936.6604972,0,9352,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2011-11-15,"0",NA,"",1,"Day","Killed","Buried","","",TRUE,FALSE,119,3606,1703
"Serengeti","Majimoto","Nyamakobiti","Nyamakobiti",650621.738594954,9819839.9265806,0,9353,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2014-05-05,"0",NA,"",NA,"","Killed","Buried","Positive","",TRUE,FALSE,149,4508,532
"Serengeti","Majimoto","Nyamakobiti","Nyamakobiti",651687.814012965,9821831.25084089,0,9360,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2014-03-23,"0",NA,"",4,"Day","Disappeared","Not applicable","","",TRUE,FALSE,147,4465,440
"Serengeti","Majimoto","Nyamakobiti","Nyamakobiti",650469.509556882,9821619.92237264,9360,9365,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2014-03-23,"0","true",2014-04-27,"0",35,"",1,"Day","Killed","Buried","","",TRUE,FALSE,148,4500,439
"Serengeti","Rung'abure","Rung'abure","Rung'abure",677217.927514427,9808402.84032134,0,9423,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2014-05-19,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,149,4522,1142
"Serengeti","Rung'abure","Rung'abure","Rung'abure",677196.785859615,9806808.94429648,9423,9424,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2014-05-19,"0","true",2014-10-06,"0",140,"",4,"Day","Died","Not applicable","","",TRUE,FALSE,154,4662,1264
"Serengeti","Rung'abure","Rung'abure","Rung'abure",675683.48428291,9807835.43700541,9424,9428,"Domestic dog","","Known","Yes",TRUE,"Vaccinated","true",2014-10-08,"0","true",2014-10-11,"0",3,"",1,"Day","Died","Thrown","","",TRUE,FALSE,154,4667,1200
"Serengeti","Rung'abure","Rung'abure","Rung'abure",676312.021787103,9807607.92422612,9428,9430,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2014-10-11,"0","true",2014-10-27,"0",16,"",NA,"","Died","Thrown","","",TRUE,FALSE,154,4683,1201
"Serengeti","Rung'abure","Rung'abure","Rung'abure",676496.136872322,9808163.23772663,9451,9442,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2014-10-13,"0","true",2014-10-18,"0",5,"",1,"Day","Killed","Buried","","",TRUE,FALSE,154,4674,1141
"Serengeti","Rung'abure","Rung'abure","Rung'abure",676656.899413556,9806669.22927069,0,9450,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2014-09-08,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,153,4634,1263
"Serengeti","Rung'abure","Rung'abure","Rung'abure",675470.97953688,9806769.76430117,9450,9451,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2014-09-08,"0","true",2014-10-10,"0",32,"",1,"Day","Died","Thrown","","",TRUE,FALSE,154,4666,1262
"Serengeti","Rung'abure","Rung'abure","Rung'abure",674707.459495325,9808347.19641958,9451,9455,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2014-10-11,"0","true",2014-10-17,"0",6,"",1,"Day","Killed","Thrown","","",TRUE,FALSE,154,4673,1139
"Serengeti","Rung'abure","Rung'abure","Rung'abure",676099.479765285,9807839.7432286,9451,9456,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2014-10-13,"0","true",2014-11-06,"0",24,"",1,"Day","Killed","Buried","","",TRUE,FALSE,155,4693,1200
"Serengeti","Rung'abure","Gesarya","Gesarya",683311.564639113,9812493.51409477,9568,9572,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2014-08-28,"0","true",2014-10-05,"+/- 7 days",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,154,4661,923
"Serengeti","Rung'abure","Gesarya","Gesarya",683382.106214351,9812694.55144882,9574,9575,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2014-09-24,"0","true",2014-10-09,"0",15,"Day",NA,"","Killed","Thrown","","",TRUE,FALSE,154,4665,923
"Serengeti","Rung'abure","Gesarya","Gesarya",681318.509661329,9815292.62465419,0,9576,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2014-09-03,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,153,4629,761
"Serengeti","Rung'abure","Gesarya","Gesarya",680352.688287122,9814732.25022474,9576,9577,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2014-09-03,"0","true",2014-09-17,"0",14,"Day",NA,"","Died","Thrown","","",TRUE,FALSE,153,4643,813
"Serengeti","Rung'abure","Gesarya","Gesarya",681094.508691428,9815377.42431689,9577,9578,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2014-09-18,"0","true",2014-09-25,"0",7,"Day",NA,"","Died","Buried","","",TRUE,FALSE,153,4651,760
"Serengeti","Rung'abure","Gesarya","Gesarya",681074.231639196,9815006.97203921,0,9579,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2014-08-16,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,152,4611,760
"Serengeti","Rung'abure","Gesarya","Gesarya",680964.843736653,9815676.47082228,9579,9580,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2014-08-16,"0","true",2014-10-25,"0",70,"Day",1,"Day","Killed","Buried","","",TRUE,FALSE,154,4681,760
"Serengeti","Rung'abure","Gesarya","Gesarya",680351.092040276,9814600.79150036,9580,9583,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2014-10-25,"0","true",2014-11-06,"0",12,"Day",NA,"","Killed","Not applicable","","",TRUE,FALSE,155,4693,813
"Serengeti","Nyamoko","Kwitete","Kwitete",675678.131518089,9798915.89605269,0,9589,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2014-07-31,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,151,4595,1704
"Serengeti","Machochwe","Machochwe","Machochwe",688084.658233127,9816751.24223187,0,9592,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2014-05-09,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,149,4512,715
"Serengeti","Rung'abure","Rung'abure","Rung'abure",679394.440902046,9806904.73036091,9558,9662,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2014-10-23,"0","true",2014-10-30,"0",7,"Day",2,"Day","Killed","Thrown","","",TRUE,FALSE,154,4686,1204
"Serengeti","Mbalibali","Tamkeri","Tamkeri",697195.761799784,9803794.98689617,0,9697,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2015-01-10,"0",NA,"",NA,"","Killed","Buried","","",TRUE,FALSE,157,4758,1471
"Serengeti","Machochwe","Machochwe","Machochwe",683274.495907154,9814699.73824875,9709,9710,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2015-01-09,"0","true",2015-01-15,"0",6,"Day",2,"Day","Died","Buried","Positive","",TRUE,FALSE,157,4763,816
"Serengeti","Machochwe","Machochwe","Machochwe",685044.825721559,9815311.88264772,9709,9711,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2015-01-09,"0","true",2015-01-25,"0",16,"Day",2,"Day","Killed","Buried","Positive","",TRUE,FALSE,157,4773,764
"Serengeti","Machochwe","Machochwe","Machochwe",684195.377420195,9814647.32578074,0,9712,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2015-03-01,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,159,4808,817
"Serengeti","Nyansurura","Kitarungu","Kitarungu",677891.610749658,9818113.15718213,0,9719,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2014-11-01,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,155,4688,607
"Serengeti","Rung'abure","Gesarya","Gesarya",678967.736943797,9811743.82801821,0,9721,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2015-01-01,"0",NA,"",2,"Day","Killed","Buried","Positive","",TRUE,FALSE,157,4749,972
"Serengeti","Rung'abure","Gesarya","Gesarya",679792.949300754,9811979.83821367,9721,9722,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2015-01-01,"0","true",2015-01-06,"0",5,"Day",1,"Day","Killed","Buried","Positive","",TRUE,FALSE,157,4754,919
"Serengeti","Rung'abure","Gesarya","Gesarya",680058.925441556,9811033.74360265,0,9724,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2015-01-12,"0",NA,"",4,"Day","Killed","Buried","Positive","",TRUE,FALSE,157,4760,973
"Serengeti","Rung'abure","Gesarya","Gesarya",682592.741050916,9810345.71724393,0,9726,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2014-11-05,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,155,4692,1031
"Serengeti","Nyamoko","Kerenero","Kerenero",681535.847377068,9803582.67235218,0,9728,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2015-01-15,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,157,4763,1455
"Serengeti","Nyamoko","Kerenero","Kerenero",681604.618094431,9802383.7146775,9728,9729,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2015-01-15,"0","true",2015-01-26,"0",11,"Day",1,"Day","Killed","Buried","Positive","",TRUE,FALSE,157,4774,1519
"Serengeti","Rung'abure","Nyamerama","Nyamerama",681892.510756505,9807461.49260563,0,9731,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2015-01-13,"0",NA,"",1,"Day","Killed","Buried","Positive","",TRUE,FALSE,157,4761,1206
"Serengeti","Rung'abure","Gesarya","Gesarya",680030.727183455,9810600.85199925,0,9732,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2015-01-18,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,157,4766,1028
"Serengeti","Rung'abure","Gesarya","Gesarya",681736.436594286,9810107.48936294,9732,9733,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2015-01-18,"0","true",2015-01-25,"0",7,"Day",1,"Day","Killed","Buried","Positive","",TRUE,FALSE,157,4773,1030
"Serengeti","Rung'abure","Rung'abure","Rung'abure",676307.439929885,9806114.86869168,10063,9735,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2014-11-26,"0","true",2015-02-23,"0",89,"Day",3,"Day","Killed","Buried","Positive","",TRUE,FALSE,158,4802,1263
"Serengeti","Sedeco","Mbirikiri","Mbirikili",703161.533477259,9797089.17093381,0,9737,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2014-12-07,"0",NA,"",1,"Day","Killed","Thrown","Positive","",TRUE,FALSE,156,4724,1856
"Serengeti","Sedeco","Mbirikiri","Mbirikili",703117.723687031,9798463.16567285,9737,9738,"Domestic dog","","Known","Yes",TRUE,"Vaccinated after bite","true",2014-12-08,"0","true",2015-01-01,"0",24,"Day",1,"Day","Killed","Thrown","","",TRUE,FALSE,157,4749,1793
"Serengeti","Sedeco","Bonchugu","Bonchugu",701456.550577644,9793831.45236882,0,9741,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2015-01-04,"0",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,157,4752,2095
"Serengeti","Sedeco","Bonchugu","Bonchugu",701265.342257277,9793211.57007531,9741,9742,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2015-01-04,"0","true",2015-01-11,"0",7,"Day",2,"Day","Killed","Thrown","","",TRUE,FALSE,157,4759,2095
"Serengeti","Sedeco","Bonchugu","Bonchugu",699828.98172519,9793435.12400423,9741,9745,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2015-01-04,"0","true",2015-01-11,"0",7,"Day",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,157,4759,2093
