,index,Brain,BrainRegion,BregmanRegion,Cohort,Date,VOID_PERCENTAGE,Cfos_Counts,counts_per_area,rat_ID,group,surgery,stimulus
3992,747,5,PRL,2.70,6,04-07-18,5.745193487018204,263.0,443.0467814637771,37,Sham_Familiar,Sham,Familiar
3993,749,5,DPC,2.70,6,04-07-18,2.7256816255093193,322.0,525.5995916260798,37,Sham_Familiar,Sham,Familiar
3994,751,5,PRL,2.70,6,04-07-18,3.659857248338644,346.0,570.2511332286942,37,Sham_Familiar,Sham,Familiar
3995,752,5,PRL,2.70,6,04-07-18,0.4927940492794035,222.0,354.23852122742744,37,Sham_Familiar,Sham,Familiar
3996,753,5,TE2,n5.30,6,04-07-18,4.532049779502802,106.0,176.2972796478928,37,Sham_Familiar,Sham,Familiar
3997,762,5,VDG,n4.80,6,04-07-18,4.018242394450846,196.0,324.23860082478797,37,Sham_Familiar,Sham,Familiar
3998,763,5,PSTC,n7.30,6,04-07-18,9.097438418264424,256.0,447.15818783288324,37,Sham_Familiar,Sham,Familiar
3999,769,5,DDG,n2.52,6,04-07-18,1.267937342534804,160.0,257.31145240577115,37,Sham_Familiar,Sham,Familiar
4000,772,5,PRH,n6.30,6,04-07-18,13.391187741551922,211.0,386.8278342120025,37,Sham_Familiar,Sham,Familiar
4001,773,5,TE2,n6.30,6,04-07-18,24.92872678510079,177.0,374.3663700808529,37,Sham_Familiar,Sham,Familiar
4002,774,5,PSTC,n7.30,6,04-07-18,0.64101512292504,518.0,827.7895844630543,37,Sham_Familiar,Sham,Familiar
4003,775,6,DPC,2.70,6,05-06-18,3.8800010938824645,241.0,398.107747220733,38,Lesion_Familiar,Lesion,Familiar
4004,776,6,M2C,2.70,6,05-06-18,2.783110454781743,275.0,449.1468061819006,38,Lesion_Familiar,Lesion,Familiar
4005,778,6,PRL,2.70,6,05-06-18,1.253042360598351,356.0,572.4316230435684,38,Lesion_Familiar,Lesion,Familiar
4006,779,6,PRL,2.70,6,05-06-18,3.1312385484179677,359.0,588.4479379495842,38,Lesion_Familiar,Lesion,Familiar
4007,780,6,DPC,2.70,6,05-06-18,1.670358519977024,332.0,536.1063751731007,38,Lesion_Familiar,Lesion,Familiar
4008,781,6,IFC,2.70,6,05-06-18,3.519566822544959,270.0,444.3466017718617,38,Lesion_Familiar,Lesion,Familiar
4009,782,6,PRL,2.70,6,05-06-18,0.6464845352366901,418.0,668.0214179408922,38,Lesion_Familiar,Lesion,Familiar
4010,783,6,PRL,2.70,6,05-06-18,5.072332977821545,383.0,640.6241552309199,38,Lesion_Familiar,Lesion,Familiar
4011,784,6,ACC,2.70,6,05-06-18,0.5146716985260071,413.0,659.1562250583424,38,Lesion_Familiar,Lesion,Familiar
4012,785,6,DPC,2.70,6,05-06-18,4.083189761260149,358.0,592.6327431153074,38,Lesion_Familiar,Lesion,Familiar
4013,786,6,DPC,2.70,6,05-06-18,1.84784094949005,452.0,731.1995598594048,38,Lesion_Familiar,Lesion,Familiar
4014,787,6,IFC,2.70,6,05-06-18,0.6916071868077849,430.0,687.5113082307329,38,Lesion_Familiar,Lesion,Familiar
4015,788,6,PRL,2.70,6,05-06-18,2.8566740503733015,492.0,804.1729819693893,38,Lesion_Familiar,Lesion,Familiar
4016,789,6,PRL,2.70,6,05-06-18,1.5213170344846572,457.0,736.8368070954685,38,Lesion_Familiar,Lesion,Familiar
4017,790,6,ACC,2.70,6,05-06-18,4.75264582820563,292.0,486.77388950823956,38,Lesion_Familiar,Lesion,Familiar
4018,792,6,PRL,2.70,6,05-06-18,0.23108267016708858,485.0,771.8693979201562,38,Lesion_Familiar,Lesion,Familiar
4019,793,6,PRL,2.70,6,05-06-18,0.9861350397899731,605.0,970.1898013998874,38,Lesion_Familiar,Lesion,Familiar
4020,794,6,IFC,2.70,6,05-06-18,3.112642546558529,476.0,780.0764831419194,38,Lesion_Familiar,Lesion,Familiar
4021,795,6,DPC,2.70,6,05-06-18,1.7266934667869833,244.0,394.23175315726843,38,Lesion_Familiar,Lesion,Familiar
4022,796,6,IFC,2.70,6,05-06-18,8.198375584543749,182.0,314.7881430324494,38,Lesion_Familiar,Lesion,Familiar
4023,797,6,PRL,2.70,6,05-06-18,0.0,357.0,566.84661797396,38,Lesion_Familiar,Lesion,Familiar
4024,798,6,ACC,2.70,6,05-06-18,0.24147455355921596,651.0,1036.1635511441368,38,Lesion_Familiar,Lesion,Familiar
4025,799,6,DPC,2.70,6,05-06-18,2.66168950146304,319.0,520.3603808011691,38,Lesion_Familiar,Lesion,Familiar
4026,800,6,IFC,2.70,6,05-06-18,2.5577706675418113,333.0,542.618211769218,38,Lesion_Familiar,Lesion,Familiar
4027,801,6,PRL,2.70,6,05-06-18,0.5707331747203774,365.0,582.8757283437155,38,Lesion_Familiar,Lesion,Familiar
4028,802,6,M2C,2.70,6,05-06-18,1.911286132305074,469.0,759.1911665477419,38,Lesion_Familiar,Lesion,Familiar
4029,803,6,ACC,2.70,6,05-06-18,0.1504088385702956,394.0,626.5377953408967,38,Lesion_Familiar,Lesion,Familiar
4030,804,6,VOC,4.20,6,05-06-18,6.035223015286943,287.0,484.96919475148474,38,Lesion_Familiar,Lesion,Familiar
4031,807,6,TE2,n6.30,6,05-06-18,3.3014625318208544,144.0,236.45033312725153,38,Lesion_Familiar,Lesion,Familiar
4032,808,6,PRH,n6.30,6,05-06-18,4.496345033224244,240.0,399.01442175560624,38,Lesion_Familiar,Lesion,Familiar
4033,809,6,V2C,n6.30,6,05-06-18,3.2747521109408244,285.0,467.8453876971674,38,Lesion_Familiar,Lesion,Familiar
4034,810,6,VSUB,n5.30,6,05-06-18,2.2808454858266587,231.0,375.34412528575206,38,Lesion_Familiar,Lesion,Familiar
4035,811,6,DSUB,n5.30,6,05-06-18,4.230043481827912,197.0,326.61361133698307,38,Lesion_Familiar,Lesion,Familiar
4036,812,6,V2C,n5.30,6,05-06-18,14.526108073633416,504.0,936.2555405735017,38,Lesion_Familiar,Lesion,Familiar
4037,814,6,PRH,n5.30,6,05-06-18,10.350101043202956,234.0,414.4416525050093,38,Lesion_Familiar,Lesion,Familiar
4038,815,6,VSUB,n5.30,6,05-06-18,6.064776885684606,183.0,309.3285189412032,38,Lesion_Familiar,Lesion,Familiar
4039,818,6,V2C,n4.80,6,05-06-18,14.317275656780522,421.0,780.1644787366045,38,Lesion_Familiar,Lesion,Familiar
4040,821,6,VCA1,n4.80,6,05-06-18,13.116997094560165,127.0,232.09524433468454,38,Lesion_Familiar,Lesion,Familiar
4041,824,6,IDG,n4.80,6,05-06-18,1.7465344591685241,142.0,229.47628506173652,38,Lesion_Familiar,Lesion,Familiar
4042,827,6,PSTC,n8.30,6,05-06-18,1.6823912270626427,482.0,778.4183668613958,38,Lesion_Familiar,Lesion,Familiar
4043,828,6,LENT,n8.30,6,05-06-18,3.073351903435483,397.0,650.3462736578707,38,Lesion_Familiar,Lesion,Familiar
4044,830,6,TE2,n6.30,6,05-06-18,2.601540482640933,354.0,577.0966027609677,38,Lesion_Familiar,Lesion,Familiar
4045,831,6,PSTC,n8.30,6,05-06-18,3.692173248129287,370.0,610.0107449950261,38,Lesion_Familiar,Lesion,Familiar
4046,832,6,LENT,n8.30,6,05-06-18,9.014419138128645,435.0,759.1262838937133,38,Lesion_Familiar,Lesion,Familiar
4047,833,6,PSTC,n7.30,6,05-06-18,3.079906057130355,356.0,583.2214862013736,38,Lesion_Familiar,Lesion,Familiar
4048,834,6,LENT,n7.30,6,05-06-18,0.9795717450160153,238.0,381.63614516275595,38,Lesion_Familiar,Lesion,Familiar
4049,835,6,LENT,n7.30,6,05-06-18,0.8556895561571755,346.0,554.1223226386451,38,Lesion_Familiar,Lesion,Familiar
4050,837,6,LENT,n7.30,6,05-06-18,9.888697459457783,259.0,456.3707908176126,38,Lesion_Familiar,Lesion,Familiar
4051,841,6,LENT,n7.30,6,05-06-18,2.1193972707632045,334.0,541.8101985246818,38,Lesion_Familiar,Lesion,Familiar
4052,842,6,PRH,n6.30,6,05-06-18,5.560107051177001,286.0,480.8480849150124,38,Lesion_Familiar,Lesion,Familiar
4053,843,6,TE2,n6.30,6,05-06-18,4.457370692009376,243.0,403.83729898737965,38,Lesion_Familiar,Lesion,Familiar
4054,845,6,PRH,n6.30,6,05-06-18,3.331421705172412,263.0,431.9840986562025,38,Lesion_Familiar,Lesion,Familiar
4055,846,6,TE2,n6.30,6,05-06-18,0.7073024195750705,251.0,401.3781763526072,38,Lesion_Familiar,Lesion,Familiar
4056,847,6,TE2,n6.30,6,05-06-18,1.258660445137333,183.0,294.2723237638283,38,Lesion_Familiar,Lesion,Familiar
4057,848,6,V2C,n6.30,6,05-06-18,14.170968498056787,468.0,865.782862054569,38,Lesion_Familiar,Lesion,Familiar
4058,870,6,VOC,4.20,6,05-06-18,3.9852872808816784,470.0,777.2440656043558,38,Lesion_Familiar,Lesion,Familiar
4059,871,6,MOC,4.20,6,05-06-18,2.6838406213252974,439.0,716.2702329567404,38,Lesion_Familiar,Lesion,Familiar
4060,872,6,PRL,4.20,6,05-06-18,10.97629009762909,355.0,633.1695312259413,38,Lesion_Familiar,Lesion,Familiar
4061,873,6,M2C,4.20,6,05-06-18,4.869691251674997,437.0,729.390116893978,38,Lesion_Familiar,Lesion,Familiar
4062,874,6,DPC,2.70,6,05-06-18,7.026325850674479,394.0,672.8737277984177,38,Lesion_Familiar,Lesion,Familiar
4063,876,6,PRL,2.70,6,05-06-18,1.941614634680683,490.0,793.4301251949305,38,Lesion_Familiar,Lesion,Familiar
4064,877,6,PRL,2.70,6,05-06-18,0.9478037024865714,496.0,795.0874721830671,38,Lesion_Familiar,Lesion,Familiar
4065,879,6,PRL,4.20,6,05-06-18,9.205283212227863,464.0,811.4368862705792,38,Lesion_Familiar,Lesion,Familiar
4066,880,6,M2C,4.20,6,05-06-18,9.490921182453876,515.0,903.4672783835248,38,Lesion_Familiar,Lesion,Familiar
4067,881,6,DPC,2.70,6,05-06-18,13.30560537261047,361.0,661.1705901493439,38,Lesion_Familiar,Lesion,Familiar
4068,882,6,IFC,2.70,6,05-06-18,7.416775234533859,409.0,701.4364789665173,38,Lesion_Familiar,Lesion,Familiar
4069,883,6,PRL,2.70,6,05-06-18,9.0859039842137,448.0,782.4275481284693,38,Lesion_Familiar,Lesion,Familiar
4070,884,6,PRL,2.70,6,05-06-18,10.333389661431642,408.0,722.4815389026755,38,Lesion_Familiar,Lesion,Familiar
4071,885,6,ACC,2.70,6,05-06-18,7.987233509040655,322.0,555.654872287326,38,Lesion_Familiar,Lesion,Familiar
4072,886,6,PRL,2.70,6,05-06-18,8.769467263381198,394.0,685.7303233401094,38,Lesion_Familiar,Lesion,Familiar
4073,887,6,PRL,2.70,6,05-06-18,8.083718090586485,541.0,934.5491791070813,38,Lesion_Familiar,Lesion,Familiar
4074,888,6,IFC,2.70,6,05-06-18,9.062191671799951,470.0,820.6362902689376,38,Lesion_Familiar,Lesion,Familiar
4075,889,6,DPC,2.70,6,05-06-18,10.06492267605714,372.0,656.7667703617274,38,Lesion_Familiar,Lesion,Familiar
4076,890,6,M2C,4.20,6,05-06-18,13.61550076588041,463.0,851.0253849546363,38,Lesion_Familiar,Lesion,Familiar
4077,894,6,DCA1,n2.52,6,05-06-18,3.513276998386607,64.0,105.31973581892781,38,Lesion_Familiar,Lesion,Familiar
4078,896,6,PRH,n6.30,6,05-06-18,13.662952646239848,148.0,272.1835455180269,38,Lesion_Familiar,Lesion,Familiar
4079,897,6,PRH,n6.30,6,05-06-18,4.801061875507746,189.0,315.22963832508174,38,Lesion_Familiar,Lesion,Familiar
4080,898,6,TE2,n6.30,6,05-06-18,0.462798925041844,148.0,236.08784860855704,38,Lesion_Familiar,Lesion,Familiar
4081,899,6,V2C,n6.30,6,05-06-18,19.03288053342471,239.0,468.6909370972744,38,Lesion_Familiar,Lesion,Familiar
4082,900,6,V2C,n6.30,6,05-06-18,16.03768692666519,338.0,639.1895255506328,38,Lesion_Familiar,Lesion,Familiar
4083,903,6,PRH,n6.30,6,05-06-18,2.087773713675183,171.0,277.30425187001487,38,Lesion_Familiar,Lesion,Familiar
4084,904,6,TE2,n6.30,6,05-06-18,0.1657136315815287,171.0,271.9654504171023,38,Lesion_Familiar,Lesion,Familiar
4085,906,6,V2C,n6.30,6,05-06-18,15.360127337843233,477.0,894.8303824931999,38,Lesion_Familiar,Lesion,Familiar
4086,907,6,TE2,n5.30,6,05-06-18,20.526977876227225,113.0,225.76471102737563,38,Lesion_Familiar,Lesion,Familiar
4087,908,6,V2C,n5.30,6,05-06-18,21.764359576776585,306.0,621.0322137885137,38,Lesion_Familiar,Lesion,Familiar
4088,910,6,TE2,n6.30,6,05-06-18,11.696885169688423,164.0,294.8934785877625,38,Lesion_Familiar,Lesion,Familiar
4089,911,6,TE2,n6.30,6,05-06-18,6.272048568381368,192.0,325.25909362196643,38,Lesion_Familiar,Lesion,Familiar
4090,912,6,V2C,n6.30,6,05-06-18,23.52394235239456,327.0,678.9215662616905,38,Lesion_Familiar,Lesion,Familiar
4091,913,6,V2C,n6.30,6,05-06-18,14.446521921623729,386.0,716.3858158256745,38,Lesion_Familiar,Lesion,Familiar
4092,914,6,PSTC,n7.30,6,05-06-18,4.642979792748795,462.0,769.2839078878122,38,Lesion_Familiar,Lesion,Familiar
4093,915,6,LENT,n7.30,6,05-06-18,11.809643901121234,434.0,781.3866319471712,38,Lesion_Familiar,Lesion,Familiar
4094,916,6,PSTC,n7.30,6,05-06-18,1.4124409435924383,507.0,816.5507631663565,38,Lesion_Familiar,Lesion,Familiar
4095,917,6,LENT,n7.30,6,05-06-18,0.2867281914864575,351.0,558.9223720676741,38,Lesion_Familiar,Lesion,Familiar
4096,919,6,V2C,n6.30,6,05-06-18,5.711671855371714,403.0,678.647814193393,38,Lesion_Familiar,Lesion,Familiar
4097,920,6,TE2,n6.30,6,05-06-18,4.294366339417149,175.0,290.33399453616795,38,Lesion_Familiar,Lesion,Familiar
4098,922,7,PRH,n6.30,6,07-06-18,6.637992244251489,190.0,323.1325902726938,39,Lesion_Familiar,Lesion,Familiar
4099,923,7,TE2,n6.30,6,07-06-18,0.21055218744879117,177.0,281.634588294364,39,Lesion_Familiar,Lesion,Familiar
4100,924,7,V2C,n6.30,6,07-06-18,19.184078408713173,336.0,660.1455366279323,39,Lesion_Familiar,Lesion,Familiar
4101,925,7,PRH,n6.30,6,07-06-18,2.4213814193590837,281.0,457.2450346881433,39,Lesion_Familiar,Lesion,Familiar
4102,926,7,TE2,n6.30,6,07-06-18,1.6914782855179922,245.0,395.7056602009549,39,Lesion_Familiar,Lesion,Familiar
4103,927,7,PSTC,n8.30,6,07-06-18,1.5603791789543517,245.0,395.17867057948104,39,Lesion_Familiar,Lesion,Familiar
4104,928,7,LENT,n8.30,6,07-06-18,5.793748461727715,305.0,514.0643175284747,39,Lesion_Familiar,Lesion,Familiar
4105,929,7,VOC,4.20,6,07-06-18,3.5165586457735385,532.0,875.500080967913,39,Lesion_Familiar,Lesion,Familiar
4106,930,7,PRL,4.20,6,07-06-18,1.0629802827685955,290.0,465.4108649791468,39,Lesion_Familiar,Lesion,Familiar
4107,931,7,M2C,4.20,6,07-06-18,16.759646675964543,203.0,387.2215032781685,39,Lesion_Familiar,Lesion,Familiar
4108,932,7,VOC,4.20,6,07-06-18,10.25697744278762,410.0,725.4049384687361,39,Lesion_Familiar,Lesion,Familiar
4109,933,7,MOC,4.20,6,07-06-18,4.130482276476015,340.0,563.1132133540452,39,Lesion_Familiar,Lesion,Familiar
4110,934,7,PRL,4.20,6,07-06-18,2.1746135780216718,303.0,491.7998592501465,39,Lesion_Familiar,Lesion,Familiar
4111,935,7,M2C,4.20,6,07-06-18,1.444371620514481,333.0,536.4881651162024,39,Lesion_Familiar,Lesion,Familiar
4112,936,7,PSTC,n8.30,6,07-06-18,3.300516859463452,180.0,295.5600259522508,39,Lesion_Familiar,Lesion,Familiar
4113,937,7,LENT,n8.30,6,07-06-18,0.5592877819651727,276.0,440.6991365402174,39,Lesion_Familiar,Lesion,Familiar
4114,940,7,LENT,n7.30,6,07-06-18,5.156480419465909,213.0,356.5901028315315,39,Lesion_Familiar,Lesion,Familiar
4115,943,7,DSUB,n5.30,6,07-06-18,2.290282312795406,205.0,333.12977100453804,39,Lesion_Familiar,Lesion,Familiar
4116,944,7,TE2,n5.30,6,07-06-18,0.2204972499168702,314.0,499.67273956198915,39,Lesion_Familiar,Lesion,Familiar
4117,951,7,V2C,n4.80,6,07-06-18,14.719349792039326,567.0,1055.6741802766262,39,Lesion_Familiar,Lesion,Familiar
4118,952,7,V2C,n5.30,6,07-06-18,7.593663634034709,874.0,1501.782447976313,39,Lesion_Familiar,Lesion,Familiar
4119,953,7,PSTC,n7.30,6,07-06-18,2.819584734721773,140.0,228.7423764917381,39,Lesion_Familiar,Lesion,Familiar
4120,954,7,LENT,n7.30,6,07-06-18,2.324773703065589,312.0,507.1862972720266,39,Lesion_Familiar,Lesion,Familiar
4121,955,7,LENT,n7.30,6,07-06-18,11.914020838461393,180.0,324.46141847584136,39,Lesion_Familiar,Lesion,Familiar
4122,957,7,LENT,n7.30,6,07-06-18,3.1752143754438102,367.0,601.8342005521091,39,Lesion_Familiar,Lesion,Familiar
4123,959,7,LENT,n7.30,6,07-06-18,17.912062753135675,179.0,346.2350515137726,39,Lesion_Familiar,Lesion,Familiar
4124,961,7,LENT,n7.30,6,07-06-18,2.8660951398383454,401.0,655.497241261405,39,Lesion_Familiar,Lesion,Familiar
4125,962,7,LENT,n7.30,6,07-06-18,0.23881851703253612,404.0,643.0091084628168,39,Lesion_Familiar,Lesion,Familiar
4126,963,7,PSTC,n7.30,6,07-06-18,0.7301756891561167,199.0,318.29745550433165,39,Lesion_Familiar,Lesion,Familiar
4127,964,7,LENT,n7.30,6,07-06-18,12.424763777377736,227.0,411.5682682502407,39,Lesion_Familiar,Lesion,Familiar
4128,967,7,LENT,n7.30,6,07-06-18,0.0,250.0,396.9514131470308,39,Lesion_Familiar,Lesion,Familiar
4129,968,7,LENT,n7.30,6,07-06-18,2.0409112040911213,412.0,667.8052408482871,39,Lesion_Familiar,Lesion,Familiar
4130,969,7,PSTC,n7.30,6,07-06-18,0.24913173079552545,321.0,510.95857442089044,39,Lesion_Familiar,Lesion,Familiar
4131,970,7,LENT,n7.30,6,07-06-18,1.3377014865167,252.0,405.5521009350144,39,Lesion_Familiar,Lesion,Familiar
4132,971,7,LENT,n7.30,6,07-06-18,0.2354877922474456,221.0,351.7333382949242,39,Lesion_Familiar,Lesion,Familiar
4133,972,7,DPC,2.70,6,07-06-18,6.322367161648214,200.0,338.99354722765213,39,Lesion_Familiar,Lesion,Familiar
4134,973,7,DPC,2.70,6,07-06-18,10.971367626548572,172.0,306.75813495546527,39,Lesion_Familiar,Lesion,Familiar
4135,974,7,IFC,2.70,6,07-06-18,3.1148303114830203,308.0,504.7667693305433,39,Lesion_Familiar,Lesion,Familiar
4136,975,7,PRL,2.70,6,07-06-18,0.0,461.0,731.9784058431247,39,Lesion_Familiar,Lesion,Familiar
4137,976,7,PRL,2.70,6,07-06-18,5.188284518828398,527.0,882.563483497051,39,Lesion_Familiar,Lesion,Familiar
4138,977,7,ACC,2.70,6,07-06-18,1.8349878305575817,526.0,850.7978095288577,39,Lesion_Familiar,Lesion,Familiar
4139,978,7,M2C,2.70,6,07-06-18,2.466704952552814,327.0,532.3437992572015,39,Lesion_Familiar,Lesion,Familiar
4140,979,7,PRL,2.70,6,07-06-18,3.6872043098968925,484.0,797.9188334698302,39,Lesion_Familiar,Lesion,Familiar
4141,980,7,PRL,2.70,6,07-06-18,0.0,371.0,589.0758971101936,39,Lesion_Familiar,Lesion,Familiar
4142,981,7,IFC,2.70,6,07-06-18,2.4161128886701224,276.0,449.0847547550104,39,Lesion_Familiar,Lesion,Familiar
4143,982,7,VOC,4.20,6,07-06-18,3.4506522274181575,587.0,965.3528890372372,39,Lesion_Familiar,Lesion,Familiar
4144,983,7,PRL,4.20,6,07-06-18,0.9907840402548739,400.0,641.4779219072651,39,Lesion_Familiar,Lesion,Familiar
4145,984,7,M2C,4.20,6,07-06-18,4.973336614980798,204.0,340.8647021684667,39,Lesion_Familiar,Lesion,Familiar
4146,985,7,VOC,4.20,6,07-06-18,1.4718188530642107,615.0,991.0874888529947,39,Lesion_Familiar,Lesion,Familiar
4147,987,7,M2C,4.20,6,07-06-18,1.3140263078732257,162.0,260.64951896988526,39,Lesion_Familiar,Lesion,Familiar
4148,989,7,PRL,2.70,6,07-06-18,7.7988350151773815,388.0,668.1787516520034,39,Lesion_Familiar,Lesion,Familiar
4149,990,7,ACC,2.70,6,07-06-18,16.661197254354928,287.0,546.8043783681597,39,Lesion_Familiar,Lesion,Familiar
4150,991,7,IFC,2.70,6,07-06-18,18.620067273770584,146.0,284.86092026855243,39,Lesion_Familiar,Lesion,Familiar
4151,992,7,PRL,2.70,6,07-06-18,5.366860830803716,393.0,659.396514736194,39,Lesion_Familiar,Lesion,Familiar
4152,993,7,PRL,2.70,6,07-06-18,7.017802937074607,358.0,611.3368382141605,39,Lesion_Familiar,Lesion,Familiar
4153,994,7,ACC,2.70,6,07-06-18,9.056799846856372,334.0,583.1410012748505,39,Lesion_Familiar,Lesion,Familiar
4154,995,7,M2C,2.70,6,07-06-18,0.9133918560450592,404.0,647.3866606813876,39,Lesion_Familiar,Lesion,Familiar
4155,998,7,PRL,2.70,6,07-06-18,4.607159460715868,321.0,534.3017480131454,39,Lesion_Familiar,Lesion,Familiar
4156,999,7,PRH,n6.30,6,07-06-18,4.122016494620107,392.0,649.1790847683183,39,Lesion_Familiar,Lesion,Familiar
4157,1000,7,TE2,n6.30,6,07-06-18,3.4016057676552376,443.0,728.1672844423066,39,Lesion_Familiar,Lesion,Familiar
4158,1003,7,TE2,n6.30,6,07-06-18,5.769293789939423,371.0,625.1421864514274,39,Lesion_Familiar,Lesion,Familiar
4159,1004,7,V2C,n6.30,6,07-06-18,21.777246463438857,778.0,1579.2243840357492,39,Lesion_Familiar,Lesion,Familiar
4160,1006,7,LENT,n8.30,6,07-06-18,4.777258183608205,405.0,675.323223246542,39,Lesion_Familiar,Lesion,Familiar
4161,1007,7,PSTC,n8.30,6,07-06-18,6.014439248502794,376.0,635.2198365360327,39,Lesion_Familiar,Lesion,Familiar
4162,1008,7,LENT,n8.30,6,07-06-18,1.375006827243414,407.0,655.2465858946977,39,Lesion_Familiar,Lesion,Familiar
4163,1010,7,TE2,n6.30,6,07-06-18,11.736577639412065,168.0,302.2218519298166,39,Lesion_Familiar,Lesion,Familiar
4164,1011,7,PRH,n6.30,6,07-06-18,1.9668090699966831,222.0,359.56480813344814,39,Lesion_Familiar,Lesion,Familiar
4165,1012,7,TE2,n6.30,6,07-06-18,2.9723956621754697,199.0,325.65302113911906,39,Lesion_Familiar,Lesion,Familiar
4166,1014,7,LENT,n8.30,6,07-06-18,2.7292588344529385,258.0,421.14807953456165,39,Lesion_Familiar,Lesion,Familiar
4167,1015,7,LENT,n8.30,6,07-06-18,0.409403172055776,450.0,717.4498059280328,39,Lesion_Familiar,Lesion,Familiar
4168,1020,7,VOC,4.20,6,07-06-18,4.152602545196253,282.0,467.1605133994272,39,Lesion_Familiar,Lesion,Familiar
4169,1021,7,PRL,4.20,6,07-06-18,4.586542137746491,199.0,331.16221961182964,39,Lesion_Familiar,Lesion,Familiar
4170,1022,7,M2C,4.20,6,07-06-18,4.613578021738056,106.0,176.4479636448649,39,Lesion_Familiar,Lesion,Familiar
4171,1023,7,DPC,2.70,6,07-06-18,4.483550742472694,344.0,571.8440632331922,39,Lesion_Familiar,Lesion,Familiar
4172,1024,7,M2C,2.70,6,07-06-18,2.7760002187764847,378.0,617.3275508402021,39,Lesion_Familiar,Lesion,Familiar
4173,1025,7,IFC,2.70,6,07-06-18,4.1920310662619045,321.0,531.9866605598247,39,Lesion_Familiar,Lesion,Familiar
4174,1026,7,PRL,2.70,6,07-06-18,2.0430989690158086,472.0,765.0755180429214,39,Lesion_Familiar,Lesion,Familiar
4175,1027,7,PRL,2.70,6,07-06-18,15.622282385757234,359.0,675.5601424124297,39,Lesion_Familiar,Lesion,Familiar
4176,1028,7,M2C,2.70,6,07-06-18,0.22998878770476144,381.0,606.3484871709857,39,Lesion_Familiar,Lesion,Familiar
4177,1029,7,DPC,2.70,6,07-06-18,11.489867913692828,333.0,597.3771249107002,39,Lesion_Familiar,Lesion,Familiar
4178,1030,7,IFC,2.70,6,07-06-18,2.56624825662487,568.0,925.6275105216562,39,Lesion_Familiar,Lesion,Familiar
4179,1031,7,PRL,2.70,6,07-06-18,2.3307900566083486,402.0,653.5302913890449,39,Lesion_Familiar,Lesion,Familiar
4180,1032,7,PRL,2.70,6,07-06-18,5.528208493997313,435.0,731.1129045668063,39,Lesion_Familiar,Lesion,Familiar
4181,1033,7,VOC,4.20,6,07-06-18,7.030836908350547,574.0,980.3255340559748,39,Lesion_Familiar,Lesion,Familiar
4182,1037,7,VOC,4.20,6,07-06-18,7.627123272707402,488.0,838.8275713774175,39,Lesion_Familiar,Lesion,Familiar
4183,1038,7,MOC,4.20,6,07-06-18,3.786935386968314,201.0,331.710602353046,39,Lesion_Familiar,Lesion,Familiar
4184,1041,7,VOC,4.20,6,07-06-18,4.906883255394179,568.0,948.4110328324189,39,Lesion_Familiar,Lesion,Familiar
4185,1042,7,MOC,4.20,6,07-06-18,4.691661880930948,317.0,528.1116026192982,39,Lesion_Familiar,Lesion,Familiar
4186,1043,7,PRL,4.20,6,07-06-18,5.603412913282541,206.0,346.5040151638893,39,Lesion_Familiar,Lesion,Familiar
4187,1044,7,M2C,4.20,6,07-06-18,7.91998249788098,174.0,300.0414107696879,39,Lesion_Familiar,Lesion,Familiar
4188,1045,7,DCA1,n2.52,6,07-06-18,10.422785571690472,96.0,170.165307797612,39,Lesion_Familiar,Lesion,Familiar
4189,1046,7,DDG,n2.52,6,07-06-18,5.715535865671207,99.0,166.7218041163906,39,Lesion_Familiar,Lesion,Familiar
4190,1047,7,DCA3,n2.52,6,07-06-18,8.61434267300212,87.0,151.16058232297308,39,Lesion_Familiar,Lesion,Familiar
4191,1048,7,DCA1,n2.52,6,07-06-18,4.657751524598736,120.0,199.8449599809198,39,Lesion_Familiar,Lesion,Familiar
4192,1049,7,DCA3,n2.52,6,07-06-18,2.046890416409975,110.0,178.30839932207104,39,Lesion_Familiar,Lesion,Familiar
4193,1050,7,DDG,n2.52,6,07-06-18,6.400961575151962,101.0,171.33548977659896,39,Lesion_Familiar,Lesion,Familiar
4194,1051,7,DCA1,n2.52,6,07-06-18,3.3448190991878106,59.0,96.92241288010675,39,Lesion_Familiar,Lesion,Familiar
4195,1052,7,DDG,n2.52,6,07-06-18,1.8377225367134131,146.0,236.1595831602096,39,Lesion_Familiar,Lesion,Familiar
4196,1054,7,V2C,n4.80,6,07-06-18,18.830301609711256,437.0,854.8400252082563,39,Lesion_Familiar,Lesion,Familiar
4197,1056,7,ICA1,n4.80,6,07-06-18,5.5276943455674,45.0,75.63195782245957,39,Lesion_Familiar,Lesion,Familiar
4198,1059,7,V2C,n4.80,6,07-06-18,11.025407606473898,667.0,1190.3020196958353,39,Lesion_Familiar,Lesion,Familiar
4199,1060,7,V2C,n4.80,6,07-06-18,12.435608806807233,711.0,1289.2567442162701,39,Lesion_Familiar,Lesion,Familiar
4200,1061,7,V2C,n4.80,6,07-06-18,4.60825334317826,737.0,1226.7442488157456,39,Lesion_Familiar,Lesion,Familiar
4201,1065,7,VCA1,n4.80,6,07-06-18,16.682293171399422,114.0,217.25255205044908,39,Lesion_Familiar,Lesion,Familiar
4202,1071,7,LENT,n8.30,6,07-06-18,6.281337047353855,326.0,552.3175709466447,39,Lesion_Familiar,Lesion,Familiar
