Subject,Context1Safe2Danger,Race012B,Object0NG1G,RaceObject,Race1W2B,RT,Resp0NS1Sh,DiffusionRT,ybin,lower,upper
20,0,1,0,2,2,494,0,-0.494,1,-0.631,0.631
20,0,0,0,1,1,472,0,-0.472,1,-0.631,0.631
20,0,1,0,2,2,476,0,-0.476,1,-0.631,0.631
20,0,0,1,3,1,381,1,0.381,1,-0.631,0.631
20,0,1,1,4,2,397,1,0.397,1,-0.631,0.631
20,0,1,1,4,2,600,1,0.6,1,-0.631,0.631
20,0,1,1,4,2,469,1,0.469,1,-0.631,0.631
20,0,0,0,1,1,494,0,-0.494,1,-0.631,0.631
20,0,0,1,3,1,421,1,0.421,1,-0.631,0.631
20,0,1,0,2,2,581,0,-0.581,1,-0.631,0.631
20,0,1,1,4,2,503,1,0.503,1,-0.631,0.631
20,0,1,0,2,2,540,0,-0.54,1,-0.631,0.631
20,0,1,1,4,2,493,1,0.493,1,-0.631,0.631
20,0,1,0,2,2,521,0,-0.521,1,-0.631,0.631
20,0,1,0,2,2,598,0,-0.598,1,-0.631,0.631
20,0,1,0,2,2,482,0,-0.482,1,-0.631,0.631
21,0,1,0,2,2,423,1,0.423,1,-0.631,0.631
21,0,0,1,3,1,581,1,0.581,1,-0.631,0.631
21,0,1,1,4,2,544,1,0.544,1,-0.631,0.631
21,0,0,1,3,1,542,1,0.542,1,-0.631,0.631
21,0,0,1,3,1,NaN,NaN,NaN,2,-0.631,0.631
21,0,1,1,4,2,557,1,0.557,1,-0.631,0.631
21,0,1,1,4,2,NaN,NaN,NaN,2,-0.631,0.631
21,0,1,1,4,2,342,1,0.342,1,-0.631,0.631
21,0,0,1,3,1,454,1,0.454,1,-0.631,0.631
21,0,1,1,4,2,384,1,0.384,1,-0.631,0.631
21,0,1,1,4,2,463,1,0.463,1,-0.631,0.631
21,0,0,0,1,1,606,0,-0.606,1,-0.631,0.631
21,0,0,0,1,1,NaN,NaN,NaN,0,-0.631,0.631
21,0,0,0,1,1,574,0,-0.574,1,-0.631,0.631
21,0,0,0,1,1,530,0,-0.53,1,-0.631,0.631
21,0,0,1,3,1,519,1,0.519,1,-0.631,0.631
21,0,1,1,4,2,520,1,0.52,1,-0.631,0.631
21,0,1,1,4,2,581,1,0.581,1,-0.631,0.631
21,0,0,0,1,1,620,0,-0.62,1,-0.631,0.631
21,0,0,1,3,1,465,1,0.465,1,-0.631,0.631
21,0,1,0,2,2,576,0,-0.576,1,-0.631,0.631
21,0,1,1,4,2,361,1,0.361,1,-0.631,0.631
21,0,1,0,2,2,616,0,-0.616,1,-0.631,0.631
21,0,0,1,3,1,587,1,0.587,1,-0.631,0.631
21,0,0,1,3,1,NaN,NaN,NaN,2,-0.631,0.631
21,0,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
21,0,0,0,1,1,NaN,NaN,NaN,0,-0.631,0.631
21,0,1,0,2,2,511,1,0.511,1,-0.631,0.631
21,0,0,0,1,1,614,0,-0.614,1,-0.631,0.631
21,0,1,0,2,2,421,0,-0.421,1,-0.631,0.631
21,0,1,0,2,2,543,0,-0.543,1,-0.631,0.631
21,0,0,0,1,1,550,0,-0.55,1,-0.631,0.631
21,0,1,1,4,2,470,1,0.47,1,-0.631,0.631
21,0,0,1,3,1,NaN,NaN,NaN,2,-0.631,0.631
21,0,1,1,4,2,436,1,0.436,1,-0.631,0.631
21,0,1,0,2,2,565,0,-0.565,1,-0.631,0.631
21,0,0,0,1,1,NaN,NaN,NaN,0,-0.631,0.631
21,0,0,0,1,1,506,0,-0.506,1,-0.631,0.631
21,0,1,1,4,2,NaN,NaN,NaN,0,-0.631,0.631
21,0,0,1,3,1,437,1,0.437,1,-0.631,0.631
21,0,1,1,4,2,589,1,0.589,1,-0.631,0.631
21,0,1,1,4,2,437,1,0.437,1,-0.631,0.631
21,0,1,0,2,2,549,0,-0.549,1,-0.631,0.631
21,0,1,0,2,2,568,0,-0.568,1,-0.631,0.631
21,0,1,0,2,2,601,0,-0.601,1,-0.631,0.631
21,0,1,0,2,2,518,0,-0.518,1,-0.631,0.631
21,0,1,0,2,2,569,0,-0.569,1,-0.631,0.631
21,0,0,1,3,1,520,0,-0.52,1,-0.631,0.631
21,0,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
21,0,0,0,1,1,603,0,-0.603,1,-0.631,0.631
21,0,0,0,1,1,612,0,-0.612,1,-0.631,0.631
21,0,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
21,0,1,1,4,2,501,0,-0.501,1,-0.631,0.631
21,0,0,1,3,1,452,1,0.452,1,-0.631,0.631
21,0,0,0,1,1,NaN,NaN,NaN,0,-0.631,0.631
21,0,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
21,0,0,1,3,1,495,1,0.495,1,-0.631,0.631
21,0,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
21,0,1,1,4,2,381,1,0.381,1,-0.631,0.631
21,0,0,1,3,1,486,1,0.486,1,-0.631,0.631
21,0,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
21,0,1,0,2,2,600,0,-0.6,1,-0.631,0.631
21,0,0,1,3,1,472,1,0.472,1,-0.631,0.631
21,0,1,1,4,2,524,0,-0.524,1,-0.631,0.631
21,0,0,1,3,1,454,1,0.454,1,-0.631,0.631
21,0,0,1,3,1,544,1,0.544,1,-0.631,0.631
21,0,0,0,1,1,NaN,NaN,NaN,0,-0.631,0.631
21,0,0,1,3,1,512,1,0.512,1,-0.631,0.631
21,0,0,0,1,1,623,0,-0.623,1,-0.631,0.631
21,0,0,0,1,1,606,0,-0.606,1,-0.631,0.631
21,0,0,0,1,1,564,1,0.564,1,-0.631,0.631
21,0,0,1,3,1,587,1,0.587,1,-0.631,0.631
21,0,0,0,1,1,551,0,-0.551,1,-0.631,0.631
21,0,0,0,1,1,579,0,-0.579,1,-0.631,0.631
21,0,1,1,4,2,497,1,0.497,1,-0.631,0.631
21,0,0,1,3,1,NaN,NaN,NaN,2,-0.631,0.631
21,0,0,0,1,1,NaN,NaN,NaN,0,-0.631,0.631
21,0,1,1,4,2,524,1,0.524,1,-0.631,0.631
21,0,1,1,4,2,550,1,0.55,1,-0.631,0.631
21,0,1,0,2,2,615,0,-0.615,1,-0.631,0.631
22,1,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
22,1,0,1,3,1,480,1,0.48,1,-0.631,0.631
22,1,0,1,3,1,512,1,0.512,1,-0.631,0.631
22,1,1,1,4,2,385,1,0.385,1,-0.631,0.631
22,1,1,0,2,2,626,0,-0.626,1,-0.631,0.631
22,1,0,0,1,1,564,0,-0.564,1,-0.631,0.631
22,1,0,1,3,1,426,1,0.426,1,-0.631,0.631
22,1,1,1,4,2,612,0,-0.612,1,-0.631,0.631
22,1,1,0,2,2,598,0,-0.598,1,-0.631,0.631
22,1,1,1,4,2,480,1,0.48,1,-0.631,0.631
22,1,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
22,1,0,1,3,1,489,1,0.489,1,-0.631,0.631
22,1,0,0,1,1,550,0,-0.55,1,-0.631,0.631
22,1,0,0,1,1,479,0,-0.479,1,-0.631,0.631
22,1,1,1,4,2,541,1,0.541,1,-0.631,0.631
22,1,0,0,1,1,NaN,NaN,NaN,0,-0.631,0.631
22,1,0,1,3,1,580,1,0.58,1,-0.631,0.631
22,1,1,1,4,2,403,1,0.403,1,-0.631,0.631
22,1,1,0,2,2,539,0,-0.539,1,-0.631,0.631
22,1,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
22,1,1,1,4,2,453,1,0.453,1,-0.631,0.631
22,1,0,1,3,1,458,1,0.458,1,-0.631,0.631
22,1,0,0,1,1,616,0,-0.616,1,-0.631,0.631
22,1,1,1,4,2,490,1,0.49,1,-0.631,0.631
22,1,1,0,2,2,573,0,-0.573,1,-0.631,0.631
22,1,0,1,3,1,466,1,0.466,1,-0.631,0.631
22,1,0,0,1,1,508,0,-0.508,1,-0.631,0.631
22,1,0,0,1,1,582,0,-0.582,1,-0.631,0.631
22,1,0,1,3,1,607,1,0.607,1,-0.631,0.631
22,1,0,0,1,1,514,0,-0.514,1,-0.631,0.631
22,1,1,1,4,2,492,1,0.492,1,-0.631,0.631
22,1,0,0,1,1,536,0,-0.536,1,-0.631,0.631
22,1,0,1,3,1,437,1,0.437,1,-0.631,0.631
22,1,1,0,2,2,619,1,0.619,1,-0.631,0.631
22,1,0,0,1,1,567,0,-0.567,1,-0.631,0.631
22,1,1,0,2,2,451,0,-0.451,1,-0.631,0.631
22,1,1,1,4,2,439,1,0.439,1,-0.631,0.631
22,1,1,0,2,2,561,0,-0.561,1,-0.631,0.631
22,1,0,1,3,1,471,0,-0.471,1,-0.631,0.631
22,1,1,1,4,2,541,1,0.541,1,-0.631,0.631
22,1,0,1,3,1,531,1,0.531,1,-0.631,0.631
22,1,1,0,2,2,613,0,-0.613,1,-0.631,0.631
22,1,1,1,4,2,504,1,0.504,1,-0.631,0.631
22,1,1,1,4,2,528,1,0.528,1,-0.631,0.631
22,1,0,0,1,1,NaN,NaN,NaN,0,-0.631,0.631
22,1,0,1,3,1,452,1,0.452,1,-0.631,0.631
22,1,0,0,1,1,589,0,-0.589,1,-0.631,0.631
22,1,1,0,2,2,540,0,-0.54,1,-0.631,0.631
22,1,0,1,3,1,566,1,0.566,1,-0.631,0.631
22,1,0,1,3,1,620,1,0.62,1,-0.631,0.631
22,1,0,0,1,1,620,0,-0.62,1,-0.631,0.631
22,1,1,1,4,2,507,1,0.507,1,-0.631,0.631
22,1,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
22,1,0,1,3,1,449,1,0.449,1,-0.631,0.631
22,1,1,0,2,2,555,0,-0.555,1,-0.631,0.631
22,1,0,0,1,1,NaN,NaN,NaN,0,-0.631,0.631
22,1,0,0,1,1,532,0,-0.532,1,-0.631,0.631
22,1,1,1,4,2,552,1,0.552,1,-0.631,0.631
22,1,1,1,4,2,612,1,0.612,1,-0.631,0.631
22,1,1,0,2,2,571,0,-0.571,1,-0.631,0.631
22,1,1,0,2,2,540,0,-0.54,1,-0.631,0.631
22,1,0,0,1,1,473,0,-0.473,1,-0.631,0.631
22,1,0,1,3,1,NaN,NaN,NaN,2,-0.631,0.631
22,1,1,0,2,2,608,0,-0.608,1,-0.631,0.631
22,1,1,1,4,2,459,1,0.459,1,-0.631,0.631
22,1,0,1,3,1,511,1,0.511,1,-0.631,0.631
22,1,1,1,4,2,513,1,0.513,1,-0.631,0.631
22,1,1,1,4,2,452,1,0.452,1,-0.631,0.631
22,1,0,1,3,1,396,1,0.396,1,-0.631,0.631
22,1,1,0,2,2,579,0,-0.579,1,-0.631,0.631
22,1,1,1,4,2,442,1,0.442,1,-0.631,0.631
22,1,0,1,3,1,559,0,-0.559,1,-0.631,0.631
22,1,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
22,1,0,0,1,1,623,0,-0.623,1,-0.631,0.631
22,1,0,0,1,1,551,0,-0.551,1,-0.631,0.631
22,1,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
22,1,0,0,1,1,497,0,-0.497,1,-0.631,0.631
22,1,0,1,3,1,603,1,0.603,1,-0.631,0.631
22,1,1,1,4,2,384,1,0.384,1,-0.631,0.631
22,1,0,0,1,1,458,0,-0.458,1,-0.631,0.631
23,0,0,1,3,1,409,1,0.409,1,-0.631,0.631
23,0,1,0,2,2,570,0,-0.57,1,-0.631,0.631
23,0,0,0,1,1,437,0,-0.437,1,-0.631,0.631
23,0,0,1,3,1,395,1,0.395,1,-0.631,0.631
23,0,0,0,1,1,NaN,NaN,NaN,0,-0.631,0.631
23,0,1,0,2,2,527,0,-0.527,1,-0.631,0.631
23,0,0,1,3,1,578,0,-0.578,1,-0.631,0.631
23,0,1,1,4,2,580,0,-0.58,1,-0.631,0.631
23,0,1,1,4,2,608,1,0.608,1,-0.631,0.631
23,0,0,0,1,1,NaN,NaN,NaN,0,-0.631,0.631
23,0,0,0,1,1,NaN,NaN,NaN,0,-0.631,0.631
23,0,1,0,2,2,278,1,0.278,1,-0.631,0.631
23,0,0,0,1,1,NaN,NaN,NaN,2,-0.631,0.631
23,0,0,1,3,1,378,1,0.378,1,-0.631,0.631
23,0,1,0,2,2,524,0,-0.524,1,-0.631,0.631
23,0,1,0,2,2,465,0,-0.465,1,-0.631,0.631
23,0,1,1,4,2,376,1,0.376,1,-0.631,0.631
23,0,1,0,2,2,519,0,-0.519,1,-0.631,0.631
23,0,0,0,1,1,552,1,0.552,1,-0.631,0.631
23,0,1,0,2,2,542,0,-0.542,1,-0.631,0.631
23,0,0,0,1,1,461,0,-0.461,1,-0.631,0.631
23,0,0,0,1,1,481,0,-0.481,1,-0.631,0.631
23,0,0,0,1,1,NaN,NaN,NaN,0,-0.631,0.631
23,0,0,0,1,1,NaN,NaN,NaN,0,-0.631,0.631
23,0,1,1,4,2,575,1,0.575,1,-0.631,0.631
23,0,1,1,4,2,466,1,0.466,1,-0.631,0.631
23,0,1,1,4,2,435,1,0.435,1,-0.631,0.631
23,0,0,0,1,1,497,0,-0.497,1,-0.631,0.631
23,0,0,1,3,1,497,1,0.497,1,-0.631,0.631
23,0,1,0,2,2,531,0,-0.531,1,-0.631,0.631
23,0,0,1,3,1,379,0,-0.379,1,-0.631,0.631
23,0,1,1,4,2,438,1,0.438,1,-0.631,0.631
23,0,1,0,2,2,607,0,-0.607,1,-0.631,0.631
23,0,0,1,3,1,493,1,0.493,1,-0.631,0.631
23,0,1,1,4,2,370,1,0.37,1,-0.631,0.631
23,0,0,1,3,1,435,1,0.435,1,-0.631,0.631
23,0,0,0,1,1,543,1,0.543,1,-0.631,0.631
23,0,1,0,2,2,441,0,-0.441,1,-0.631,0.631
23,0,1,1,4,2,559,1,0.559,1,-0.631,0.631
23,0,1,1,4,2,424,1,0.424,1,-0.631,0.631
23,0,0,1,3,1,523,1,0.523,1,-0.631,0.631
23,0,0,1,3,1,374,1,0.374,1,-0.631,0.631
23,0,0,1,3,1,477,1,0.477,1,-0.631,0.631
23,0,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
23,0,0,1,3,1,468,1,0.468,1,-0.631,0.631
23,0,0,1,3,1,563,1,0.563,1,-0.631,0.631
23,0,0,0,1,1,420,1,0.42,1,-0.631,0.631
23,0,0,0,1,1,494,0,-0.494,1,-0.631,0.631
23,0,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
23,0,0,1,3,1,413,1,0.413,1,-0.631,0.631
23,0,1,1,4,2,452,1,0.452,1,-0.631,0.631
23,0,0,1,3,1,433,1,0.433,1,-0.631,0.631
23,0,1,1,4,2,461,1,0.461,1,-0.631,0.631
23,0,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
23,0,0,0,1,1,582,0,-0.582,1,-0.631,0.631
23,0,1,1,4,2,318,1,0.318,1,-0.631,0.631
23,0,1,1,4,2,467,1,0.467,1,-0.631,0.631
23,0,0,1,3,1,417,1,0.417,1,-0.631,0.631
23,0,1,0,2,2,545,0,-0.545,1,-0.631,0.631
23,0,0,1,3,1,526,0,-0.526,1,-0.631,0.631
23,0,1,1,4,2,508,1,0.508,1,-0.631,0.631
23,0,0,0,1,1,NaN,NaN,NaN,2,-0.631,0.631
23,0,1,1,4,2,380,1,0.38,1,-0.631,0.631
23,0,1,0,2,2,550,0,-0.55,1,-0.631,0.631
23,0,1,1,4,2,489,1,0.489,1,-0.631,0.631
23,0,1,0,2,2,513,0,-0.513,1,-0.631,0.631
23,0,1,0,2,2,472,0,-0.472,1,-0.631,0.631
23,0,1,1,4,2,359,1,0.359,1,-0.631,0.631
23,0,1,0,2,2,561,0,-0.561,1,-0.631,0.631
23,0,0,0,1,1,525,0,-0.525,1,-0.631,0.631
23,0,0,0,1,1,441,0,-0.441,1,-0.631,0.631
23,0,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
23,0,0,1,3,1,508,0,-0.508,1,-0.631,0.631
23,0,1,1,4,2,564,1,0.564,1,-0.631,0.631
23,0,1,1,4,2,490,1,0.49,1,-0.631,0.631
23,0,1,0,2,2,523,0,-0.523,1,-0.631,0.631
23,0,0,1,3,1,360,1,0.36,1,-0.631,0.631
23,0,0,1,3,1,408,1,0.408,1,-0.631,0.631
23,0,0,0,1,1,582,0,-0.582,1,-0.631,0.631
23,0,0,0,1,1,463,0,-0.463,1,-0.631,0.631
24,1,1,1,4,2,552,1,0.552,1,-0.631,0.631
24,1,1,0,2,2,470,0,-0.47,1,-0.631,0.631
24,1,0,1,3,1,501,1,0.501,1,-0.631,0.631
24,1,0,1,3,1,555,0,-0.555,1,-0.631,0.631
24,1,0,1,3,1,NaN,NaN,NaN,2,-0.631,0.631
24,1,1,1,4,2,404,1,0.404,1,-0.631,0.631
24,1,0,0,1,1,NaN,NaN,NaN,0,-0.631,0.631
24,1,0,0,1,1,425,1,0.425,1,-0.631,0.631
24,1,1,1,4,2,568,1,0.568,1,-0.631,0.631
24,1,1,1,4,2,462,1,0.462,1,-0.631,0.631
24,1,0,0,1,1,491,0,-0.491,1,-0.631,0.631
24,1,0,1,3,1,399,1,0.399,1,-0.631,0.631
24,1,1,0,2,2,582,0,-0.582,1,-0.631,0.631
24,1,1,1,4,2,406,1,0.406,1,-0.631,0.631
24,1,0,0,1,1,393,1,0.393,1,-0.631,0.631
24,1,1,0,2,2,473,0,-0.473,1,-0.631,0.631
24,1,1,1,4,2,462,1,0.462,1,-0.631,0.631
24,1,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
24,1,1,0,2,2,578,0,-0.578,1,-0.631,0.631
24,1,0,1,3,1,628,1,0.628,1,-0.631,0.631
24,1,0,1,3,1,394,1,0.394,1,-0.631,0.631
24,1,0,0,1,1,456,0,-0.456,1,-0.631,0.631
24,1,0,1,3,1,485,1,0.485,1,-0.631,0.631
24,1,0,1,3,1,464,1,0.464,1,-0.631,0.631
24,1,1,1,4,2,498,1,0.498,1,-0.631,0.631
24,1,1,0,2,2,516,0,-0.516,1,-0.631,0.631
24,1,0,0,1,1,442,1,0.442,1,-0.631,0.631
24,1,1,0,2,2,446,0,-0.446,1,-0.631,0.631
24,1,0,0,1,1,543,0,-0.543,1,-0.631,0.631
24,1,0,1,3,1,389,1,0.389,1,-0.631,0.631
24,1,0,1,3,1,NaN,NaN,NaN,2,-0.631,0.631
24,1,0,1,3,1,393,1,0.393,1,-0.631,0.631
24,1,0,0,1,1,512,0,-0.512,1,-0.631,0.631
24,1,0,1,3,1,443,1,0.443,1,-0.631,0.631
24,1,0,0,1,1,617,1,0.617,1,-0.631,0.631
24,1,0,1,3,1,368,1,0.368,1,-0.631,0.631
24,1,1,0,2,2,401,0,-0.401,1,-0.631,0.631
24,1,1,1,4,2,427,1,0.427,1,-0.631,0.631
24,1,1,1,4,2,442,1,0.442,1,-0.631,0.631
24,1,0,0,1,1,486,0,-0.486,1,-0.631,0.631
24,1,1,1,4,2,455,1,0.455,1,-0.631,0.631
24,1,1,0,2,2,451,0,-0.451,1,-0.631,0.631
24,1,0,1,3,1,365,1,0.365,1,-0.631,0.631
24,1,1,0,2,2,499,0,-0.499,1,-0.631,0.631
24,1,1,1,4,2,393,1,0.393,1,-0.631,0.631
24,1,1,1,4,2,473,1,0.473,1,-0.631,0.631
24,1,0,1,3,1,446,1,0.446,1,-0.631,0.631
24,1,0,0,1,1,547,0,-0.547,1,-0.631,0.631
24,1,1,0,2,2,616,0,-0.616,1,-0.631,0.631
24,1,1,1,4,2,509,1,0.509,1,-0.631,0.631
24,1,0,0,1,1,559,0,-0.559,1,-0.631,0.631
24,1,0,1,3,1,355,1,0.355,1,-0.631,0.631
24,1,1,0,2,2,457,0,-0.457,1,-0.631,0.631
24,1,1,0,2,2,469,0,-0.469,1,-0.631,0.631
24,1,0,0,1,1,467,0,-0.467,1,-0.631,0.631
24,1,0,0,1,1,566,0,-0.566,1,-0.631,0.631
24,1,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
24,1,1,1,4,2,421,1,0.421,1,-0.631,0.631
24,1,0,0,1,1,517,0,-0.517,1,-0.631,0.631
24,1,0,1,3,1,496,0,-0.496,1,-0.631,0.631
24,1,1,1,4,2,472,1,0.472,1,-0.631,0.631
24,1,1,0,2,2,620,0,-0.62,1,-0.631,0.631
24,1,1,1,4,2,480,1,0.48,1,-0.631,0.631
24,1,0,0,1,1,526,0,-0.526,1,-0.631,0.631
24,1,0,0,1,1,564,0,-0.564,1,-0.631,0.631
24,1,0,1,3,1,NaN,NaN,NaN,2,-0.631,0.631
24,1,1,0,2,2,476,0,-0.476,1,-0.631,0.631
24,1,1,0,2,2,349,1,0.349,1,-0.631,0.631
24,1,1,1,4,2,410,1,0.41,1,-0.631,0.631
24,1,1,1,4,2,372,1,0.372,1,-0.631,0.631
24,1,1,0,2,2,555,0,-0.555,1,-0.631,0.631
24,1,1,1,4,2,463,1,0.463,1,-0.631,0.631
24,1,1,0,2,2,528,0,-0.528,1,-0.631,0.631
24,1,1,0,2,2,457,0,-0.457,1,-0.631,0.631
24,1,1,1,4,2,370,1,0.37,1,-0.631,0.631
24,1,0,1,3,1,418,1,0.418,1,-0.631,0.631
24,1,0,0,1,1,480,0,-0.48,1,-0.631,0.631
24,1,0,0,1,1,546,0,-0.546,1,-0.631,0.631
24,1,0,1,3,1,NaN,NaN,NaN,2,-0.631,0.631
24,1,0,0,1,1,463,0,-0.463,1,-0.631,0.631
25,1,0,0,1,1,NaN,NaN,NaN,0,-0.631,0.631
25,1,0,0,1,1,570,0,-0.57,1,-0.631,0.631
25,1,0,0,1,1,423,0,-0.423,1,-0.631,0.631
25,1,0,1,3,1,554,1,0.554,1,-0.631,0.631
25,1,1,0,2,2,393,0,-0.393,1,-0.631,0.631
25,1,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
25,1,0,1,3,1,506,1,0.506,1,-0.631,0.631
25,1,0,0,1,1,NaN,NaN,NaN,0,-0.631,0.631
25,1,0,1,3,1,552,1,0.552,1,-0.631,0.631
25,1,1,0,2,2,553,1,0.553,1,-0.631,0.631
25,1,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
25,1,0,0,1,1,554,0,-0.554,1,-0.631,0.631
25,1,1,1,4,2,587,1,0.587,1,-0.631,0.631
25,1,0,1,3,1,558,1,0.558,1,-0.631,0.631
25,1,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
25,1,0,1,3,1,NaN,NaN,NaN,2,-0.631,0.631
25,1,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
25,1,1,1,4,2,436,0,-0.436,1,-0.631,0.631
25,1,1,0,2,2,NaN,NaN,NaN,2,-0.631,0.631
25,1,0,1,3,1,538,0,-0.538,1,-0.631,0.631
25,1,0,0,1,1,NaN,NaN,NaN,2,-0.631,0.631
25,1,0,0,1,1,489,0,-0.489,1,-0.631,0.631
25,1,1,1,4,2,505,1,0.505,1,-0.631,0.631
25,1,0,1,3,1,503,1,0.503,1,-0.631,0.631
25,1,1,1,4,2,535,1,0.535,1,-0.631,0.631
25,1,1,0,2,2,474,0,-0.474,1,-0.631,0.631
25,1,0,1,3,1,545,1,0.545,1,-0.631,0.631
25,1,0,0,1,1,471,0,-0.471,1,-0.631,0.631
25,1,0,0,1,1,609,0,-0.609,1,-0.631,0.631
25,1,1,0,2,2,519,1,0.519,1,-0.631,0.631
25,1,0,0,1,1,507,0,-0.507,1,-0.631,0.631
25,1,1,0,2,2,606,0,-0.606,1,-0.631,0.631
25,1,0,1,3,1,508,1,0.508,1,-0.631,0.631
25,1,1,0,2,2,534,0,-0.534,1,-0.631,0.631
25,1,1,1,4,2,549,1,0.549,1,-0.631,0.631
25,1,1,1,4,2,548,1,0.548,1,-0.631,0.631
25,1,0,1,3,1,NaN,NaN,NaN,2,-0.631,0.631
25,1,1,0,2,2,533,0,-0.533,1,-0.631,0.631
25,1,0,1,3,1,548,1,0.548,1,-0.631,0.631
25,1,0,0,1,1,490,0,-0.49,1,-0.631,0.631
25,1,0,0,1,1,578,0,-0.578,1,-0.631,0.631
25,1,0,1,3,1,544,0,-0.544,1,-0.631,0.631
25,1,1,1,4,2,594,1,0.594,1,-0.631,0.631
25,1,0,1,3,1,588,1,0.588,1,-0.631,0.631
25,1,1,1,4,2,NaN,NaN,NaN,2,-0.631,0.631
25,1,0,0,1,1,614,0,-0.614,1,-0.631,0.631
25,1,1,1,4,2,498,1,0.498,1,-0.631,0.631
25,1,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
25,1,1,1,4,2,NaN,NaN,NaN,2,-0.631,0.631
25,1,1,1,4,2,577,1,0.577,1,-0.631,0.631
25,1,0,1,3,1,481,1,0.481,1,-0.631,0.631
25,1,0,1,3,1,468,1,0.468,1,-0.631,0.631
25,1,0,0,1,1,602,0,-0.602,1,-0.631,0.631
25,1,0,0,1,1,508,0,-0.508,1,-0.631,0.631
25,1,1,0,2,2,460,1,0.46,1,-0.631,0.631
25,1,1,1,4,2,522,1,0.522,1,-0.631,0.631
25,1,1,1,4,2,551,1,0.551,1,-0.631,0.631
25,1,1,1,4,2,604,1,0.604,1,-0.631,0.631
25,1,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
25,1,1,1,4,2,566,0,-0.566,1,-0.631,0.631
25,1,1,1,4,2,519,1,0.519,1,-0.631,0.631
25,1,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
25,1,1,1,4,2,557,1,0.557,1,-0.631,0.631
25,1,0,0,1,1,NaN,NaN,NaN,2,-0.631,0.631
25,1,1,1,4,2,NaN,NaN,NaN,2,-0.631,0.631
25,1,1,0,2,2,488,0,-0.488,1,-0.631,0.631
25,1,0,1,3,1,548,1,0.548,1,-0.631,0.631
25,1,0,0,1,1,581,0,-0.581,1,-0.631,0.631
25,1,1,1,4,2,563,1,0.563,1,-0.631,0.631
25,1,1,1,4,2,610,1,0.61,1,-0.631,0.631
25,1,0,1,3,1,453,1,0.453,1,-0.631,0.631
25,1,0,1,3,1,469,1,0.469,1,-0.631,0.631
25,1,0,0,1,1,NaN,NaN,NaN,0,-0.631,0.631
25,1,0,0,1,1,NaN,NaN,NaN,2,-0.631,0.631
25,1,1,0,2,2,393,0,-0.393,1,-0.631,0.631
25,1,0,1,3,1,573,1,0.573,1,-0.631,0.631
25,1,0,1,3,1,597,1,0.597,1,-0.631,0.631
25,1,0,0,1,1,550,0,-0.55,1,-0.631,0.631
25,1,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
25,1,1,0,2,2,510,0,-0.51,1,-0.631,0.631
26,0,0,0,1,1,558,0,-0.558,1,-0.631,0.631
26,0,1,0,2,2,526,1,0.526,1,-0.631,0.631
26,0,0,0,1,1,518,0,-0.518,1,-0.631,0.631
26,0,1,1,4,2,545,1,0.545,1,-0.631,0.631
26,0,1,0,2,2,561,0,-0.561,1,-0.631,0.631
26,0,1,0,2,2,535,0,-0.535,1,-0.631,0.631
26,0,1,1,4,2,536,0,-0.536,1,-0.631,0.631
26,0,0,1,3,1,618,1,0.618,1,-0.631,0.631
26,0,1,0,2,2,583,0,-0.583,1,-0.631,0.631
26,0,0,1,3,1,577,1,0.577,1,-0.631,0.631
26,0,1,1,4,2,543,1,0.543,1,-0.631,0.631
26,0,0,1,3,1,577,1,0.577,1,-0.631,0.631
26,0,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
26,0,1,1,4,2,606,1,0.606,1,-0.631,0.631
26,0,0,0,1,1,NaN,NaN,NaN,0,-0.631,0.631
26,0,0,1,3,1,NaN,NaN,NaN,2,-0.631,0.631
26,0,1,1,4,2,470,1,0.47,1,-0.631,0.631
26,0,0,0,1,1,NaN,NaN,NaN,0,-0.631,0.631
